name,opening_hours,price_level,id,scope,rating,types,plus_code,user_ratings_total,vicinity,place_id,business_status,geometry,photos,reference,icon
Walgreens,{'open_now': True},2,0d268ca16c83c023ab87449b6fa8c48aca6a94c8,GOOGLE,3.3,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '28W9+W2 Topeka, KS, United States', 'global_code': '86F628W9+W2'}",43,"1001 Southwest Topeka Boulevard, Topeka",ChIJKaFoVBsDv4cR8Vu8kbg5QME,OPERATIONAL,"{'location': {'lat': 39.0473094, 'lng': -95.68243249999999}, 'viewport': {'northeast': {'lat': 39.0486434302915, 'lng': -95.68102626970848}, 'southwest': {'lat': 39.0459454697085, 'lng': -95.68372423029149}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117817339312756505330"">Walgreens</a>'], 'photo_reference': 'CmRaAAAAm2u40NGZD3c61Ox8t_L7aE2VIRTqE9rRe2TzBYgfL-E7GE5feIpmXjcdbqq0p0U6XnUvTd6UUG61_sAUkKxKgVFoBpBsO36d5fkV9eUUIWDVpoGLFeSRbD4NrLIMoMWzEhBBayhwEagu8hPFbLFoxrh6GhRHi7IQJxhV3fuKiCRDqDb3d3o3Xw', 'width': 1116}]",ChIJKaFoVBsDv4cR8Vu8kbg5QME,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,5df615568f19704ef313af165bc4566a0ff6d703,GOOGLE,3.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '262Q+69 Topeka, KS, United States', 'global_code': '86F6262Q+69'}",16,"3630 Southwest Wanamaker Road, Topeka",ChIJIejOytrivocRJPGQknUMh4M,OPERATIONAL,"{'location': {'lat': 39.00058409999999, 'lng': -95.7615537}, 'viewport': {'northeast': {'lat': 39.00178798029149, 'lng': -95.7602032697085}, 'southwest': {'lat': 38.99909001970849, 'lng': -95.7629012302915}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110088897441996646794"">Walgreens</a>'], 'photo_reference': 'CmRaAAAA2Q8C7YpYWO_0mDPqkiqOLOIOle2kcHYtFaKPaNvwNYbCct49But8VrJ562OtruquRDpOMyOxsJC3IAd0Pvwe93BZ33WHkVVeRVNMiZeJljkX3eYYDAMiAhHBWdTQ_eOjEhD4-sQKi-4NV9M4a3ThAh4lGhTNf6Nn7CJ9k_qe34jcC9cDTTYUeg', 'width': 1116}]",ChIJIejOytrivocRJPGQknUMh4M,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,f90c26af7602bd775453a9d308cee7388d44df94,GOOGLE,3.5,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '372F+5P Topeka, KS, United States', 'global_code': '86F6372F+5P'}",29,"1001 Southwest Gage Boulevard, Topeka",ChIJqTq7WIECv4cR-E_HHSyVttI,OPERATIONAL,"{'location': {'lat': 39.05047279999999, 'lng': -95.7257009}, 'viewport': {'northeast': {'lat': 39.0518082802915, 'lng': -95.7242009197085}, 'southwest': {'lat': 39.0491103197085, 'lng': -95.7268988802915}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117431595142557346211"">Walgreens</a>'], 'photo_reference': 'CmRaAAAAan8kXl6PdCnhUEW4Eoz-XXvV_gQtabkF9QF9S0r89vNNKH4CXb-8vDghJdTkR1t8CqriVV5ynFfBfDCfQD1Op44JTsnowTBRJjRkD1JzDtnwQRK-bzIk0dFpVE-MpLiyEhBUX11KDlKmABMqqQSVtyM4GhSAT_acVia2frimURv-5shitdC5Hg', 'width': 1116}]",ChIJqTq7WIECv4cR-E_HHSyVttI,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,ad9e4d5fca27c1a8f802dbbfb4d8dec70e169e65,GOOGLE,3.4,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'WQV5+8C Lawrence, KS, United States', 'global_code': '86C6WQV5+8C'}",23,"400 West 23rd Street, Lawrence",ChIJlQh3Crpov4cRw81C6yp9VYk,OPERATIONAL,"{'location': {'lat': 38.9433071, 'lng': -95.24145689999999}, 'viewport': {'northeast': {'lat': 38.94465628029149, 'lng': -95.24015116970848}, 'southwest': {'lat': 38.94195831970849, 'lng': -95.2428491302915}}}","[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107351563208650319452"">Jackie Ayler</a>'], 'photo_reference': 'CmRaAAAAQOIF6Es8DyY41_mdXs-LuPGgAHpV_Tr2OjDxU21h3iXWf3tjUw0MSHfLYciopAWUyJPEbwDqwT3JMWU4BNl_nEP3QEFiMXlAcZlOoWRyDsYDjG1y_GM4f9JnbOPJqLrNEhB09A2clbXa5-eQ4a7k3aHbGhQjqR-lAMao6-f1CgNUQBvwp-c5tg', 'width': 2988}]",ChIJlQh3Crpov4cRw81C6yp9VYk,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,025813576408f0db462995e7be15b74bf6685493,GOOGLE,4.6,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '2827+H5 Topeka, KS, United States', 'global_code': '86F62827+H5'}",11,"3696 Southwest Topeka Boulevard, Topeka",ChIJEeoGvNgcv4cRWyVTZHFlACA,OPERATIONAL,"{'location': {'lat': 39.0014531, 'lng': -95.6871129}, 'viewport': {'northeast': {'lat': 39.0028022302915, 'lng': -95.68586366970848}, 'southwest': {'lat': 39.0001042697085, 'lng': -95.6885616302915}}}","[{'height': 1116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103151115482742349381"">Walgreens</a>'], 'photo_reference': 'CmRaAAAAFTK3K7sFHN0BTWlGSAFgFyV_RVAyWHydqehRXYV6uEtehdtTz6AShAmFzgV1OSVo8PVzNGoS5Un-JpZ2UXrgrLt_T7KO3lNd1XCMhpOy5oKh-41SqsLRAQmurpYzgvKMEhDiPCSxcRF5jjYJvJa_9MYjGhSFXhnKmRQ_siiTyR9tbS1kjBGfvw', 'width': 1116}]",ChIJEeoGvNgcv4cRWyVTZHFlACA,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,50bf56cab79628dd38fb629a2689bb2ef04c6dad,GOOGLE,2.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '38QM+6Q Topeka, KS, United States', 'global_code': '86F638QM+6Q'}",24,"2101 Northwest Topeka Boulevard, Topeka",ChIJ5XA-8-gDv4cR-T0Q2j4tnMw,OPERATIONAL,"{'location': {'lat': 39.0880433, 'lng': -95.6655205}, 'viewport': {'northeast': {'lat': 39.08930043029149, 'lng': -95.66417026970849}, 'southwest': {'lat': 39.0866024697085, 'lng': -95.66686823029151}}}","[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116982117178166057251"">Sue Johnson</a>'], 'photo_reference': 'CmRaAAAAAdlT3GsVLum0WOd_t2qFDICvB4yovi5fRQRjAmKU2eVFnmbMO21Hsq01-UzkHTAb9UZZ8XuqsRQrfSeoV7bLWlF77QtaepenMBbO5WeA7JZFYPiOPg8fYJD4gpd-jOePEhDZj4dDTc8k6WNmLzkqvYUBGhTRLNGFkN7LVg7fC4ET4O5f9AVurw', 'width': 1273}]",ChIJ5XA-8-gDv4cR-T0Q2j4tnMw,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,73b524415b3286bd4bbc959b0488040930a52d1f,GOOGLE,3.8,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '27H4+74 Topeka, KS, United States', 'global_code': '86F627H4+74'}",23,"2121 Southwest Fairlawn Road, Topeka",ChIJb8Uae0T9vocRZQZLqaIAOpA,OPERATIONAL,"{'location': {'lat': 39.0282342, 'lng': -95.7446758}, 'viewport': {'northeast': {'lat': 39.0295827302915, 'lng': -95.7433474697085}, 'southwest': {'lat': 39.0268847697085, 'lng': -95.7460454302915}}}","[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101592125694200669876"">Hey Buttons</a>'], 'photo_reference': 'CmRaAAAAjuHaz-JXlV8JMDv5cygvvnrYQ_nRTHavgEZdt9xHxU-Ra0XkaZRY8nNU5tW6QCqVyUGK0SCPvIEiS_qBLpQIUwc0rCZEE76VtKBop-r_qMHN25cfJeLk38NfH8iyBHRLEhCjxVNWYzx4tXlZRa-jxU2wGhQxojyYaClXPvje6-tBD3u28NBPOQ', 'width': 3840}]",ChIJb8Uae0T9vocRZQZLqaIAOpA,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Jayhawk Pharmacy and Patient Supply,{'open_now': False},,0959e0ecaecfcaee218e989492491de64f0e8105,GOOGLE,3.5,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '268C+2G Topeka, KS, United States', 'global_code': '86F6268C+2G'}",6,"2860 Southwest Mission Woods Drive, Topeka",ChIJXT9XltP8vocRcQlVuW0iCKk,OPERATIONAL,"{'location': {'lat': 39.01505150000001, 'lng': -95.7786608}, 'viewport': {'northeast': {'lat': 39.0162812802915, 'lng': -95.77737886970849}, 'southwest': {'lat': 39.0135833197085, 'lng': -95.7800768302915}}}",,ChIJXT9XltP8vocRcQlVuW0iCKk,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
Walgreens,{'open_now': True},2,4c4865f26ee267fe3ebd78fd2d5b00d645365c23,GOOGLE,4.4,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '287X+W3 Topeka, KS, United States', 'global_code': '86F6287X+W3'}",13,"2901 Southeast California Avenue, Topeka",ChIJDzbCXawcv4cR7MZgtrQU9xc,OPERATIONAL,"{'location': {'lat': 39.0147764, 'lng': -95.65226299999999}, 'viewport': {'northeast': {'lat': 39.0161245802915, 'lng': -95.65061521970848}, 'southwest': {'lat': 39.0134266197085, 'lng': -95.65331318029149}}}","[{'height': 1535, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110056014323866385314"">Zac Glenn</a>'], 'photo_reference': 'CmRaAAAA8ZJHe3wIZWDt4eWtSShYfadGxjyzdKbsG_noaqTl5Nzepnu1zDY8jeiyQ8XVE-C6iQ6zGyowfn_tv2JO244tAznSEA4GO5w86Grt3MBjdSacpDuv6rb0YkUDhv5deuvKEhAQa46mr4JSmpjBv7j5atzbGhRzpw4uljxRLZRQWc8ajI0f29DPtw', 'width': 3767}]",ChIJDzbCXawcv4cR7MZgtrQU9xc,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Tallgrass Pharmacy,{'open_now': False},,bc219d170998479d4fe81b0497bfa17eaaa6c9bb,GOOGLE,4.3,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '364M+W4 Topeka, KS, United States', 'global_code': '86F6364M+W4'}",4,"601 Southwest Corporate View, Topeka",ChIJU4eXXKn9vocRnMobITkEirE,OPERATIONAL,"{'location': {'lat': 39.0572807, 'lng': -95.7671932}, 'viewport': {'northeast': {'lat': 39.0587016802915, 'lng': -95.7658457197085}, 'southwest': {'lat': 39.0560037197085, 'lng': -95.7685436802915}}}",,ChIJU4eXXKn9vocRnMobITkEirE,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
Doug's Pharmacy,{'open_now': False},,a25562ee396c1673246bc7c953fda603919d1b0a,GOOGLE,5,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '42QX+36 Rossville, KS, United States', 'global_code': '86F642QX+36'}",4,"430 Main Street, Rossville",ChIJcZZxq1r2vocRbLWydCyHzio,OPERATIONAL,"{'location': {'lat': 39.13767989999999, 'lng': -95.9519431}, 'viewport': {'northeast': {'lat': 39.13903003029149, 'lng': -95.9507191197085}, 'southwest': {'lat': 39.1363320697085, 'lng': -95.95341708029152}}}","[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112026051669566484876"">Doug&#39;s Pharmacy</a>'], 'photo_reference': 'CmRaAAAA92k1moyp3rDy0P-K2HTEwOIy3Mr-tHuDO2An72-kraCmKFTjt3smMnxdxXf0FOCLZ-VcywSLPaHj8qJOR00lhB9WdsgyfdsDQVboGIXaf4aGu9a5IFhrpO4DHGiqKX7EEhDJ6g9gwqzxf_fF6GHFvgNJGhR5T2-_YQ9L3yaTDIel-shozJ2-SA', 'width': 1498}]",ChIJcZZxq1r2vocRbLWydCyHzio,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
CVS,{'open_now': False},,3633eb4ed091ac8973184297d45410b7b076a701,GOOGLE,2.7,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '27HF+HP Topeka, KS, United States', 'global_code': '86F627HF+HP'}",14,"3901 Southwest 21st Street, Topeka",ChIJ08HluqYCv4cRktmSuoloDI8,OPERATIONAL,"{'location': {'lat': 39.02893220000001, 'lng': -95.7257459}, 'viewport': {'northeast': {'lat': 39.0305539302915, 'lng': -95.7243940697085}, 'southwest': {'lat': 39.0278559697085, 'lng': -95.7270920302915}}}","[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111404451337024339605"">Daivd Brosa</a>'], 'photo_reference': 'CmRaAAAA59C1oFU9aBNe2FKoWpfcJtfCXds-T8HUs2fXJJG5NC3Xkh3fu_M9PRpLmFMmbowJgSUHQxrTjWMUgysGVzh-GdGx5iboeHyroSUjprPKaSXWg2RS7PXUJCDLUEIQK5BeEhDU-ngdxL8S_RgaalEQfx_hGhTGOVAFj0Mp2hW-KoTiA7nRyilWpw', 'width': 5312}]",ChIJ08HluqYCv4cRktmSuoloDI8,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walgreens,{'open_now': True},2,27ed5a3f532529a6c3fca37ee2adfe0dea60a3e8,GOOGLE,4,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '278F+49 Topeka, KS, United States', 'global_code': '86F6278F+49'}",19,"3900 Southwest 29th Street, Topeka",ChIJzU3wPqsCv4cRrT2SrDjFiuY,OPERATIONAL,"{'location': {'lat': 39.01532909999999, 'lng': -95.7265116}, 'viewport': {'northeast': {'lat': 39.01661783029149, 'lng': -95.72516081970849}, 'southwest': {'lat': 39.0139198697085, 'lng': -95.7278587802915}}}","[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111404451337024339605"">Daivd Brosa</a>'], 'photo_reference': 'CmRaAAAA_gzwVOGOi_EwV3ISd2j2UZiAONshrgnJKi1o_8_zbvKPOSi5H5OPg10LvqB1GzUBxCcUzpdDeeKovNgx-Jc9sJj9SE8coXrQocPJvz7AblDIaIqFYg9Fuo2sYgWNhGQdEhBFix8Ir02-EmUbLkFW_QZdGhTsskZAUE6goZ55mfIX-gg5i1YJHQ', 'width': 5312}]",ChIJzU3wPqsCv4cRrT2SrDjFiuY,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Valley Falls Pharmacy,{'open_now': False},,676391665a4a8eadcddb97f26914c83798cae6e4,GOOGLE,5,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '8GWV+H6 Valley Falls, KS, United States', 'global_code': '86F68GWV+H6'}",1,"320 Broadway Street, Valley Falls",ChIJX8-aeDijv4cRCVg8Qi9irGg,OPERATIONAL,"{'location': {'lat': 39.3463901, 'lng': -95.4569156}, 'viewport': {'northeast': {'lat': 39.34760103029149, 'lng': -95.45556526970849}, 'southwest': {'lat': 39.34490306970849, 'lng': -95.45826323029151}}}","[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116246901072474103711"">Valley Falls Pharmacy</a>'], 'photo_reference': 'CmRaAAAAFXJLGFVslW-XWxdcl6tU2ONyIs_Rpi3tIcjUOtP7P8coVNSGb0SER6A7KdFNl2rBzQiHPbWYjBgbrdW7SnD0KV0PqJu0eMWartzk0IVMMTk9Wr_l2BADxs37nnNoOolNEhBaWCDrzDAzdZwC5Glz5NbeGhQKjjDBQGjWGeDazugTs_-Qeup0sw', 'width': 480}]",ChIJX8-aeDijv4cRCVg8Qi9irGg,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
AuBurn Pharmacy,{'open_now': False},,9b0ee45d0a523e5f70c7ac9ba2dbea60fd9cbede,GOOGLE,3.3,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'J5QH+5R Osage City, KS, United States', 'global_code': '86C6J5QH+5R'}",3,"890 Lakin Street, Osage City",ChIJWQb_cdjQvocRH7IJIsqp1Qc,OPERATIONAL,"{'location': {'lat': 38.6379772, 'lng': -95.8203949}, 'viewport': {'northeast': {'lat': 38.6387255802915, 'lng': -95.81905286970849}, 'southwest': {'lat': 38.6360276197085, 'lng': -95.8217508302915}}}","[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100307326525540515353"">AuBurn Pharmacy</a>'], 'photo_reference': 'CmRaAAAAbIErJxJnftVKhcd6PtWmuifuC1MXf4pN-zJQHRZtGaFZ6gTkTVPnUyMMBNpCLoYKdqUEvkL10uborWjYQbEQiPZoX7ckpQBs4yr0z58LK6-BIcofkTBvOYvZil7utiAGEhDGID3Zfw7BM_FDHNk89GyiGhQJ7_Rk-6NFNxh4MfdYioiblrlefg', 'width': 1000}]",ChIJWQb_cdjQvocRH7IJIsqp1Qc,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
Schroeder Drugs,{'open_now': False},,446a2fe80d15597caebcee7cb75c974a6d0d1889,GOOGLE,4.5,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'J5MF+RM Osage City, KS, United States', 'global_code': '86C6J5MF+RM'}",6,"535 Market Street, Osage City",ChIJheHVDdjQvocRgC-pjKM4gIA,OPERATIONAL,"{'location': {'lat': 38.63450699999999, 'lng': -95.8258395}, 'viewport': {'northeast': {'lat': 38.63592238029149, 'lng': -95.8244905697085}, 'southwest': {'lat': 38.63322441970849, 'lng': -95.82718853029151}}}","[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105376511989939313839"">Vicky Lynn</a>'], 'photo_reference': 'CmRaAAAApAuYfwle3Vn8JDFQGlGQAaKGMHQLOoR7FUNWr-CSSh9IJUOXqlv1u5mNQtFDVdc7CAmQv52HC0cxNi2Jc8giNcdkYZbcw-B4FfVBIGm6lqPRdEvhxg7KRqZwMXzDB0c_EhD4YzcLTDASqS5ke4yMEpU8GhS5Lp9gQI-qvQhiFeSngPpOxEzoqg', 'width': 1440}]",ChIJheHVDdjQvocRgC-pjKM4gIA,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
Hy-Vee Pharmacy,{'open_now': False},2,43e22531ee56951b53c6c166b33cf1bd2e5fad21,GOOGLE,4.1,"['pharmacy', 'drugstore', 'veterinary_care', 'gym', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WPV9+MQ Lawrence, KS, United States', 'global_code': '86C6WPV9+MQ'}",8,"3504 Clinton Parkway, Lawrence",ChIJ7UextDFpv4cRIRd8j_0n2So,OPERATIONAL,"{'location': {'lat': 38.944175, 'lng': -95.28052199999999}, 'viewport': {'northeast': {'lat': 38.9454548302915, 'lng': -95.27916271970848}, 'southwest': {'lat': 38.9427568697085, 'lng': -95.28186068029149}}}","[{'height': 700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108503388131762809004"">Hy-Vee Pharmacy</a>'], 'photo_reference': 'CmRaAAAAyg-ZCmLYrF3C8NkNUyOUCOjHGcTgp8KHPlV29gX2YxPmbf9VwRcVt1L0u6x8E1lgNgaxOGplcUQ6QlBy2XEqoZ--0zImi8r1I_1D4d-Pp21oIKU-b-C1lqR1PYtKQXWXEhAHyhnjfeXKgolFE97-dfKeGhRoWH7-BNB11pHjNh5SsbN5pSarNA', 'width': 700}]",ChIJ7UextDFpv4cRIRd8j_0n2So,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
Hy-Vee Pharmacy,{'open_now': False},2,ba93836d2a71ab16119b59a27b12cb6b088d9c9f,GOOGLE,4,"['pharmacy', 'drugstore', 'veterinary_care', 'gym', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '267P+2F Topeka, KS, United States', 'global_code': '86F6267P+2F'}",11,"2951 Southwest Wanamaker Road, Topeka",ChIJuWXkKC39vocRxrgmlu-GR6E,OPERATIONAL,"{'location': {'lat': 39.012534, 'lng': -95.76382199999999}, 'viewport': {'northeast': {'lat': 39.01393983029151, 'lng': -95.76247206970848}, 'southwest': {'lat': 39.01124186970851, 'lng': -95.7651700302915}}}","[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116622929301929681101"">Adam Eidson</a>'], 'photo_reference': 'CmRaAAAAVJ7xKNV5vdRLI3p3lPeQe7Xjl875dwYuZvDLwb0PlNQ01K3H10BWke8k96mOb5FAAXAdSDl-nqEVNWxTZXV03_khxF5Coo4hpbiANt7TGWhLNjptNL2ozckbT3px475aEhCBkSBdUTBCJfchJy6N53AiGhSBYxY5kFpd4Z7500x9qSkNbcP5IA', 'width': 5312}]",ChIJuWXkKC39vocRxrgmlu-GR6E,https://maps.gstatic.com/mapfiles/place_api/icons/pharmacy_cross-71.png
CVS,{'open_now': False},,b8aa84d20b6d34b32a123b298bd2e90c4a59f2a2,GOOGLE,3.7,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XMCV+RH Lawrence, KS, United States', 'global_code': '86C6XMCV+RH'}",18,"4841 Bauer Farm Drive, Lawrence",ChIJ-xa9XJ9uv4cRpQ-c2IIGLWE,OPERATIONAL,"{'location': {'lat': 38.9721047, 'lng': -95.3060833}, 'viewport': {'northeast': {'lat': 38.9735336802915, 'lng': -95.30473501970849}, 'southwest': {'lat': 38.9708357197085, 'lng': -95.30743298029151}}}","[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107730263030183047576"">CVS</a>'], 'photo_reference': 'CmRZAAAAzIa7MB590xhVT76viRpH9WhWUrx48rdjzPnepyuWwEhnX9_8VLABWbwC0vfJ_FPkBFKVlcZVVNrgKv7mAckXmaVsQuxZ-pHmyNcCA2QF4sKWRwrzdIXiT_FSGY6nyh06EhCgl-RcD0Bsl6hjt8M8KS1VGhSLwApL0zsulUm79UkeV-Yo3wLSdA', 'width': 1067}]",ChIJ-xa9XJ9uv4cRpQ-c2IIGLWE,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
Walmart Supercenter,{'open_now': False},1,22fadfab81e2a721f259245a3140cbe7c08a5cbd,GOOGLE,3.9,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'XMFR+G8 Lawrence, KS, United States', 'global_code': '86C6XMFR+G8'}",1129,"550 Congressional Drive, Lawrence",ChIJXcal3Z9uv4cR6rc7cRPMVvM,OPERATIONAL,"{'location': {'lat': 38.9738203, 'lng': -95.30924979999999}, 'viewport': {'northeast': {'lat': 38.9747137802915, 'lng': -95.30808381970849}, 'southwest': {'lat': 38.9720158197085, 'lng': -95.31078178029149}}}","[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101047490365184657996"">Walmart Supercenter</a>'], 'photo_reference': 'CmRaAAAAQDmvVs8LLfmhOWs7l5fWmPstAAUaOdrlG3l5T6ni3BOvjb0PWhLgAAM-t-3Elc664GjIl-EYQ0TD71sBSju5bgec54IDYoLcoMz2Jc7GHV5Px0W0ivoL6cC1VleUAjd5EhAfEq6T5ZbVpdKryQCRi7Q2GhSgTPTdTiXEOY7NIYktc0KC8l49XA', 'width': 1067}]",ChIJXcal3Z9uv4cR6rc7cRPMVvM,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
ALDI,{'open_now': False},1,ab422d5e2a5f2044498493601baff9c5691ae1bd,GOOGLE,4.6,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '26QM+PC Topeka, KS, United States', 'global_code': '86F626QM+PC'}",484,"1530 Southwest Arvonia Place, Topeka",ChIJ9wo88Rv9vocRiMYTkTMF2FA,OPERATIONAL,"{'location': {'lat': 39.0392701, 'lng': -95.76639379999999}, 'viewport': {'northeast': {'lat': 39.0405323802915, 'lng': -95.76504691970848}, 'southwest': {'lat': 39.0378344197085, 'lng': -95.76774488029149}}}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110540613987749965012"">Lucas Jensen</a>'], 'photo_reference': 'CmRaAAAAm9gYYZaVNRXarXa5TBL3AupRZQ6fvocbboWLlemWZ57VN890xCuLLEyUmqX7miv1CXWbOSWg3tipdBZdApGcMflFSA8WHQnI__XfcryIdDwfds8lx6uenA_b-2kIGcgFEhAGYt8utB9VNpk_sGGqAqI4GhTqhg5eyyNayamBnk2cm-y_h_B7DA', 'width': 4032}]",ChIJ9wo88Rv9vocRiMYTkTMF2FA,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
ALDI,{'open_now': False},1,663f955f2f2cc2d9b5e872053b30575caa5e19f2,GOOGLE,4.5,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '2878+JW Topeka, KS, United States', 'global_code': '86F62878+JW'}",795,"105 Southwest 29th Street, Topeka",ChIJi7KIXtMcv4cR23ynpPXiBZU,OPERATIONAL,"{'location': {'lat': 39.01401970000001, 'lng': -95.68274389999999}, 'viewport': {'northeast': {'lat': 39.01593543029151, 'lng': -95.6813757697085}, 'southwest': {'lat': 39.01323746970851, 'lng': -95.6840737302915}}}","[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113845530242245324988"">Pam Renovato</a>'], 'photo_reference': 'CmRaAAAAL-augzmxwvLegs0Ye_7fpZkWJVJmpPSKa_va7PVPcP2EzRvZI-F-fOSayjcb7iyMBqpPzXWJSYM33v-MmbPS2hOI1PHTxraEMt4tOPIGu6hXrfm03gQXTZxDzum6C0hoEhC-tLjYv1FZwN-b4_HWuIREGhSPLj1fXc8HG1m3Js1_GJByBcR8Zg', 'width': 1600}]",ChIJi7KIXtMcv4cR23ynpPXiBZU,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
